mapsName,mapsAddress,mapsSite,mapsPhone,firstMatch
Bouygues Construction,"1 Av. Eugène Freyssinet, 78280 Guyancourt",bouygues-construction.com,01 30 60 33 00,True
Leader Group - Groupe Leader Intérim et Recrutement CDI,"19 Rue des Alouettes, 95600 Eaubonne",groupeleader.com,01 30 10 64 64,True
SUEZ Smart Solutions,"38 Rue du Président Wilson, 78230 Le Pecq",suezsmartsolutions.com,NA,True
Simcorp France,"23 Rue de Vienne, 75008 Paris",simcorp.com,01 55 35 54 54,False
Mercedes-Benz SAGA-GGE,"137 Av. du Général de Gaulle, 91170 Viry-Châtillon",gge.fr,01 69 12 28 00,True
Ozzen,"25 Bd de la Chapelle, 75010 Paris",ozzen.fr,NA,False
ZF MOBILITY FRANCE SAS,"1 Rue du Général Leclerc, 92800 Puteaux",zf.com,01 58 58 45 00,True
Rothschild & Co,"23B Av. de Messine, 75008 Paris",rothschildandco.com,01 53 77 65 10,False
Roidys,"Rte d'Ozoir, 77680 Roissy-en-Brie",NA,01 60 34 03 40,True
CFTC PROTELCO,"8 Rue de la Ville-l'Évêque, 75008 Paris",NA,06 89 30 09 63,True
Groupe Vital - Siège,"164 Av. Charles de Gaulle, 92200 Neuilly-sur-Seine",groupe-vital.com,01 46 37 80 80,True
G.A.C. GROUP (France),"11-13 Rue René Jacques, 92130 Issy-les-Moulineaux",group-gac.com,01 44 82 20 20,True
Maison Jardin Services,"101 Rue Camille Pelletan, 93600 Aulnay-sous-Bois",groupevitaminet.com,06 48 38 27 13,True
Vivr' AG Service d'Aide de Soins à Domicile,"16 Av. de Chanzy, 94210 La",vivrag.fr,01 48 89 25 25,True
Le 19 Avenue Kléber,"42 Av. d'Iéna, 75016 Paris",peninsula.com,01 58 12 28 88,False
Réseau Môm'artre,"204 Rue de Crimée, 75019 Paris",momartre.net,09 72 44 46 64,True
Prettre Espaces Verts,"Av. de l'Arbre À la Quenée, 78490 Méré",prettre.fr,01 34 87 87 08,True
Primelis Paris,"50 Quai Charles Pasqua, 92300 Levallois-Perret",primelis.com,01 80 87 52 50,True
Mistral Ascenseurs,"14 Rue Angiboust, 91460 Marcoussis",mistral-sas.fr,01 69 86 95 00,True
ICPC Bastille (Institut Cœur Paris Centre),"31 Rue du Petit Musc, 75004 Paris",icpc.fr,01 42 74 64 64,True
SCOR,"5 Av. Kléber, 75795 Paris",scor.com,01 58 44 70 00,True
Planon France,"1 Bd du Rempart, 93196 Noisy-le-Grand",planonsoftware.com,01 55 85 09 00,True
Lendys,"93 Rue Saint-Lazare, 75009 Paris",lendys.fr,01 40 07 96 71,True
Eau de Paris,"19 Rue Neuve Tolbiac, 75013 Paris",eaudeparis.fr,01 58 06 34 00,True
NA,NA,NA,NA,NA
RSM France,"26 Rue Cambacérès, 75008 Paris",rsm.global,01 47 63 67 00,True
Gaz Européen,"47/53 Rue Raspail, 92300 Levallois-Perret",gaz-europeen.com,01 57 32 68 00,False
ID Proscenium,"17 Gal des Variétés, 75002 Paris",idproscenium.com,06 83 49 72 37,True
VIGILIA SÉCURITÉ,"92-98 Bd Victor Hugo, 92110 Clichy",NA,0 825 69 16 91,True
Veeam Software,"[P] la Défense, Tour Winterthur, 102 Terr. Boieldieu, 92085 Paris",veeam.com,01 75 61 27 40,True
Docaposte,"45, 47 Bd Paul Vaillant Couturier, 94200 Ivry-sur-Seine",docaposte.com,01 56 29 70 01,True
Prescom,"78180, 10 Rue du Fort de Saint-Cyr, 78390 Montigny-le-Bretonneux",prescom.fr,01 30 85 55 55,True
Tricycle Environnement,"120 Rue du Moulin de Cage, 92230 Gennevilliers",tricycle-environnement.fr,01 71 11 32 38,True
NA,NA,NA,NA,NA
Imagerie médicale Léonard de Vinci - Centre Cortambert,"43 Rue Cortambert, 75116 Paris",centre-radiologie-paris.com,01 47 04 44 20,False
Micropole - Siège social,"91 Rue Carnot, 92300 Levallois-Perret",micropole.com,01 74 18 74 18,True
Videlio,"141 Av. des Grésillons, 92230 Gennevilliers",videlio.com,01 46 88 28 28,True
E.Leclerc Gometz-la-Ville,"4 Espace, Rue Trois Quartiers, 91400 Gometz-la-Ville",e.leclerc,01 60 12 78 27,False
Eco CO2,"3bis Rue du Dr Foucault, 92000 Nanterre",ecoco2.com,09 72 59 04 78,True
Defi Trans,"Garonor EST, Garonor BATIMENT 12, 93600 Aulnay-sous-Bois",d-trans.fr,01 48 61 79 60,True
CASINO - FRANPRIX,"123 Quai Jules Guesde, 94400 Vitry-sur-Seine",NA,01 78 68 70 00,True
Mugo Paysage,"359 Rue Fourny, 78530 Buc",mugo.fr,01 39 02 22 39,True
NA,NA,NA,NA,NA
McDonald's,"Route de Presles, Av. Gilbert Pillet ZAC, 77220 Gretz-Armainvilliers",restaurants.mcdonalds.fr,01 64 06 80 01,True
Point d'Orgue Services Paris,"76 Rue Beaubourg, 75003 Paris",poservices.fr,01 42 93 67 27,True
NA,NA,NA,NA,NA
Alter Solutions France,"6 Av. du Général de Gaulle, 78000 Versailles",alter-solutions.fr,01 39 24 89 50,True
Start Protection,"112 Av. du Général de Gaulle, 93110 Rosny-sous-Bois",start-protection.fr,09 83 29 05 25,True
Junior Senior,"38 bis Av. René Coty, 75014 Paris",juniorsenior.fr,01 43 35 07 19,True
360Learning,"117 Rue de la Tour, 75116 Paris",360learning.com,NA,True
Orange Cyberdefense,"54 Pl. de l'Ellipse, 92000 Nanterre",orangecyberdefense.com,01 46 53 53 53,True
Timber Sécurité,NA,timbersecurite.com,01 48 99 80 15,False
Ylux,"10 Av. Emile Aillaud, 91350 Grigny",NA,NA,False
ROCHEFOLLE CONSTRUCTIONS,"Z.A. de la Courtillière, 1 Rue de la Marne, 77400 Saint-Thibault-des-Vignes",rocsas.fr,01 60 31 61 60,True
NA,NA,NA,NA,NA
Centre Hospitalier Vétérinaire des Cordeliers,"35 Av. du Maréchal Joffre, 77100 Meaux",chvcordeliers.com,01 64 34 11 55,False
Scality SA,"11 Rue Tronchet, 75008 Paris",scality.com,01 78 09 82 70,True
UPTOO,"21 Rue d'Uzès, 75002 Paris",uptoo.fr,01 40 06 03 93,True
Evaneos,"27 Rue de Mogador, 75009 Paris",evaneos.fr,NA,True
Arolla,"25 Rue du Louvre, 75001 Paris",arolla.fr,01 77 38 82 00,True
"Sponsorisé
Citya Antony immobilier","35 Av. de la Division Leclerc, 92160 Antony",citya.com,01 46 16 16 17,False
Le Repaire de Bacchus,"Bat. Bercy Reflets, 8-12 Av. du Général de Gaulle, 94220 Charenton-le-Pont",lerepairedebacchus.com,0 800 92 20 20,True
BM&A,"11 Rue de Laborde, 75008 Paris",bma-groupe.com,01 40 08 99 50,True
O'Sport,"4 Bd Pasteur, 75015 Paris",NA,01 43 06 59 27,False
Set-way,"2eme Immeuble Thémis, 2 Pass. Roche, 78000 Versailles",set-way.com,09 52 16 53 00,True
2BDM Architectes,"60-62 Rue d'Hauteville, 75010 Paris",2bdm.fr,01 42 26 76 10,True
"Sponsorisé
Tiffany & Co.","40 Bd Haussmann, 75009 Paris",tiffany.fr,01 44 63 50 37,False
Live Nation,"11 Rue Paul Lelong, 75002 Paris",livenation.fr,01 48 03 87 87,True
NA,NA,NA,NA,NA
EVOLIS PARIS,"40 Rue du Louvre, 75001 Paris",evolis.fr,01 81 72 00 00,True
SAS DOMUS Vie quotidienne,"90 Av. de Flandre, 75019 Paris",domus-services.fr,01 53 26 23 27,True
REACTIV SECURITE Sarl.,"8 Av. Maurice Benhamou, 93140 Bondy",reactivsecurite.com,01 57 42 59 50,True
MWM,"54 Av. du Général Leclerc, 92100 Boulogne-Billancourt",musicworldmedia.com,NA,True
Costco Villebon-sur-Yvette,"3 Av. de Bréhat, 91140 Villebon-sur-Yvette",costco.fr,01 60 19 22 22,True
Alpha-Direct,"12 Rue du Poitou, 91220 Brétigny-sur-Orge",NA,01 60 84 15 07,True
Reputation Squad,"43 Rue Beaubourg, 75003 Paris",reputationsquad.com,01 83 62 25 69,True
Sprex,"34T Av. Bernard Palissy, 92210 Saint-Cloud",NA,NA,False
FTI Consulting,"86 Bd Haussmann, 75008 Paris",fticonsulting.com,01 47 03 68 10,True
Angie,"26 Rue du Sentier, 75002 Paris",angie.fr,01 55 34 46 00,True
Dashlane,"21 Rue Pierre Picard, 75018 Paris",dashlane.com,01 82 72 60 60,True
Groupe Quintésens Paris CGP (Conseiller en Gestion de Patrimoine),"28 Rue Notre Dame des Victoires, 75002 Paris",groupe-quintesens.fr,09 72 35 31 78,True
Jnr Express,"19 Rue d'Italie, 75013 Paris",NA,NA,True
Axians Fibre Idf,"102 Av. Jean Jaurès, 94200 Ivry-sur-Seine",NA,07 51 35 97 45,True
EMERA - EHPAD La Tournelle,"18 Av. de Verdun 1916, 92250 La Garenne-Colombes",emera.fr,01 46 88 35 00,True
EWOLVE,"53 Rue Raspail, 92300 Levallois-Perret",ewolve.fr,01 80 04 87 40,True
NA,NA,NA,NA,NA
Agence Diva,"1 Rue des Prouvaires, 75001 Paris",agencediva.fr,01 42 21 33 54,True
Groupe EOLEN,"37-39 Rue Boissière, 75116 Paris",eolen.com,01 46 12 00 00,True
BWI France,"167 Rue de la Belle Étoile, 95700 Roissy-en-France",NA,01 48 63 01 15,True
NA,NA,NA,NA,NA
Transports Hermès,"46 Avenue des Frères Lumière, 78190 Trappes",transportshermes.fr,01 76 52 01 00,False
SFERIS,"5-7 Rue du Delta, 75009 Paris",sferis.fr,01 75 77 76 66,True
EHPAD Le Parc du Donjon,"44 Rue Camille Pelletan, 78800 Houilles",leparcdudonjon.fr,01 61 04 81 00,True
E.Leclerc BOIS D'ARCY,"11 Av. Jean Jaurès, 78390 Bois-d'Arcy",e.leclerc,01 30 14 41 41,False
Calzedonia,"39 Rue de la Chau. d'Antin, 75009 Paris",calzedonia.com,01 49 95 00 40,True
Talan,"14 Rue Pergolèse, 75116 Paris",talan.com,01 42 97 96 96,False
Xveo,"62 Rue Henry Farman, 75015 Paris",NA,NA,True
Greenwishes,"4 Rte des Champs Fourgons, 92230 Gennevilliers",greenwishes.fr,01 83 62 05 53,True
Kbrw,"28 Rue de Sévigné, 75004 Paris",kbrw.com,09 72 17 21 77,True
Etex France Exteriors - Siège social France,"2 Rue Charles Edouard Jeanneret, 78300 Poissy",etexgroup.com,0 808 80 98 67,True
DOMI MENAGE Boulogne- femme de ménage & repassage,"83 Av. André Morizet, 92100 Boulogne-Billancourt",domi-menage.fr,01 46 05 51 44,True
Safran,"61 Rue Pierre Curie, 78370 Plaisir",safran-group.com,01 61 34 23 23,True
NA,NA,NA,NA,NA
Younited,"21 Rue de Châteaudun, 75009 Paris",younited-credit.com,NA,True
Decyben,"170 Rue Raymond Losserand, 75014 Paris",decyben.com,09 72 37 25 10,True
Atos,"80 Quai Voltaire, 95870 Bezons",atos.net,01 73 26 00 00,True
Freelance.com,"1 Parvis de la Défense, Paroi Nord de la Grande Arche, 92800 Puteaux",freelance.com,01 80 48 70 00,True
Soa Logistics Sas (3M FRANCE),"21 Av. du Fief, 95310 Saint-Ouen-l'Aumône",NA,NA,True
PUC Football,"17 Av. Pierre de Coubertin, 75013 Paris",pucfootball.fr,09 53 39 24 19,True
Igor Security,"11 Rue du Renard, 92250 La Garenne-Colombes",igor-securite.com,09 83 31 57 20,False
Auxiliaris,"4 Av. Gourgaud, 75017 Paris",auxiliaris.fr,01 40 87 15 15,True
Grande Pharmacie des 4 Chemins,"74 Av. Jean Jaurès, 93500 Pantin",pharmabest.com,01 48 45 73 71,True
Apsia,"27 Rue Catherine de la Rochefoucauld, 75009 Paris",apsia.eu,01 44 69 30 90,True
Partenair Logistique,"15 Rue de la Belle Borne, 93290 Tremblay-en-France",NA,NA,True
Emmaüs Neuilly-Plaisance,"38 Av. Paul Doumer, 93360 Neuilly-Plaisance",neuillyemmausavenir.fr,01 79 95 13 91,False
Mutuelle,"117 Rue du Landy, 93200 Saint-Denis",forclumsante.fr,NA,False
EHPAD Résidence La Peupleraie,"65-69 Bd Jean Mermoz, 93380 Pierrefitte-sur-Seine",residencelapeupleraie.com,01 49 71 86 86,True
Sagemcom,"250 Rte de l'Empereur, 92500 Rueil-Malmaison",sagemcom.com,01 57 61 10 00,True
Expaceo,"1 Rue Royale, 318 Bureaux de la Colline, 92210 Saint-Cloud",expaceo.com,01 80 87 54 00,True
Venedim,"6 Rue Louis Pasteur, 92100 Boulogne-Billancourt",venedim.com,01 41 31 57 57,True
L2V Ascenseurs,"4 Av. des Marronniers, 94380 Bonneuil-sur-Marne",NA,01 43 90 10 11,True
LUTECE PROTECTION PRIVEE,"11 Av. Charles de Gaulle, 94470 Boissy-Saint-Léger",lutece-protection-privee.com,01 75 48 78 80,True
GUARDIAN FRANCE,"5 Rue de Rome, 93110 Rosny-sous-Bois",guardianfrance.com,01 48 10 23 50,True
Groupe CAPFI,"25-27 Pl. de la Madeleine, 75008 Paris",capfi.fr,01 77 32 19 40,False
Awalee Consulting,"77 Bd Berthier, 75017 Paris",awaleeconsulting.com,01 84 16 17 55,True
Altim France,"110 Av. Victor Hugo, 92100 Boulogne-Billancourt",altim-consulting.com,01 46 20 18 35,True
Airleds,"34 Av. Graham Bell, 77600 Bussy-Saint-Georges",connectairleds.fr,06 10 86 07 77,True
NA,NA,NA,NA,NA
52 boulevard de sébastopol 75003,"52 Bd de Sébastopol, 75003 Paris",reparationtelephoneportable.com,01 40 54 18 40,False
55 the data company,"5 Rue d'Athènes, 75009 Paris",fifty-five.com,01 76 21 91 37,True
AVNIR Engineering,"91 Rue du Faubourg Saint-Honoré, 75008 Paris",avnir-engineering.com,01 84 25 75 55,True
Family Sphere Paris 14,"4 Rue Georges Saché, 75014 Paris",family-sphere.com,01 40 52 01 01,False
WeFix - Siège social,"21 Bd Ney, 75018 Paris",wefix.net,NA,True
Coyote,"25 Quai Gallieni, 92150 Suresnes",moncoyote.com,01 76 49 48 47,True
HMS (Home Market Services),"295 Rue Lecourbe, 75015 Paris",home-market-services.com,01 40 60 64 64,True
Pegasystems,"112 Av. Kléber, 75116 Paris",pega.com,NA,True
SlimPay,"12 Rue Godot de Mauroy, 75009 Paris",slimpay.com,NA,True
Hype Taxi,"84 Av. de la République, 75011 Paris",hype.taxi,09 87 15 88 80,True
ArianeGroup - Site des Mureaux,"66 Rte de Verneuil, 78130 Les Mureaux",ariane.group,01 39 06 12 34,False
NA,NA,NA,NA,NA
SNCF,"4 Rue André Campra, 93210 Saint-Denis",sncf.com,NA,True
LINKEDIN FRANCE SAS - 75008,"37 Rue du Rocher, 75008 Paris",linkedin.com,NA,True
Circor Industria,"28 Av. Clara, 94420 Le Plessis-Trévise",NA,01 45 76 53 78,True
AAA DATA,"2 Rue de Presbourg, 75008 Paris",aaa-data.fr,01 49 52 52 00,True
Team Diffusion,"69 Bd Victor Hugo, 93400 Saint-Ouen-sur-Seine",leparisien.fr,01 58 61 01 00,True
Groupe Optim,"14 Rue Jules Vanzuppe, 94200 Ivry-sur-Seine",groupeoptim.fr,01 43 53 76 76,True
DomusVi Domicile,"46/48 Rue Carnot, 92150 Suresnes",domusvi.com,0 800 10 07 44,False
ARTPARTENAIRE,"41 Rue des Chantiers, 78000 Versailles",artpartenaire.fr,01 39 53 88 14,True
Agence O2 Paris 12 - Services à domicile,"7 Rue de Toul, 75012 Paris",o2.fr,02 14 00 68 90,True
Bismelec,"9 Rue du Colonel Driant, 95400 Arnouville",NA,NA,False
Teec,"29 Av. de la Division Leclerc, 92160 Antony",teec.fr,01 81 87 01 70,True
NA,NA,NA,NA,NA
Service d'Aide à Domicile Bassée Montois,"22 Rue Grande, 77480 Bray-sur-Seine",sadbm.fr,01 64 60 22 36,True
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
GROUPON FRANCE,"30 Terr. Bellini, 92800 Puteaux",NA,NA,True
NA,NA,NA,NA,NA
C S M G Rugby,"201 Av. Laurent Cély, 92230 Gennevilliers",gennevilliers-rugby.ffr.fr,01 47 91 07 78,True
VIAPOST,"67 Av. de Fontainebleau, 94270 Le Kremlin-Bicêtre",viapost.fr,01 45 59 70 00,True
RATP Smart Systems,"8 Av. Montaigne, 93160 Noisy-le-Grand",NA,01 41 67 72 00,True
Fidélia Corp sécurité,"40 Rue Champollion, 94400 Vitry-sur-Seine",fideliacorp.fr,01 47 18 06 25,True
E-SAT,"113 Rue Victor Hugo, 92300 Levallois-Perret",e-sat.fr,01 41 06 99 20,False
Sodimag,"1 Rue Gutenberg, Rte de Mantes, 95420 Magny-en-Vexin",NA,01 34 67 37 70,True
Association Aidom Expert,"26 Rue de la Maison Rouge, 77185 Lognes",aidomexpert.fr,01 60 17 93 76,True
VIGUIER architecture urbanisme paysage,"16 Rue du Champ de l'Alouette, 75013 Paris",viguier.com,01 44 08 62 00,True
Kontron Transportation France S.A.S.,"1 Rue Jean Pierre Timbaud, 78190 Montigny-le-Bretonneux",kontron.com,01 30 23 70 00,True
Azeo,"52 Av. André Morizet, 92100 Boulogne-Billancourt",NA,NA,True
TLTI,"33 Rue de l'Espérance, 75013 Paris",tlti.fr,NA,True
SOUN by FASTROAD,"252 Rue de Rosny, 93100 Montreuil",soun.fr,01 48 55 00 33,True
E.Leclerc DRIVE Bonneuil-sur-Marne,"4 Av des Vingt-Huit Arpents, 94380 Bonneuil-sur-Marne",leclercdrive.fr,01 58 43 39 30,True
Jellyfish France,"10 Rue Henner, 75009 Paris",NA,01 53 67 07 91,True
CRITEO - 75009,"32 Rue Blanche, 75009 Paris",criteo.com,01 75 85 09 39,True
TUNZINI Nucléaire S.A.S.,"60 Rte de Sartrouville, 78230 Le Pecq",tunzini-nucleaire.fr,01 30 09 34 75,True
Consortia,"58 Bd Gouvion-Saint-Cyr, 75017 Paris",consort-ia.com,01 81 93 18 70,True
"voco Paris - Porte de Clichy, an IHG Hotel","2 Rue du 8 Mai 1945, 92110 Clichy",ihg.com,01 76 68 77 00,True
Agence Pluri'elles,"5 All. Léon Gambetta, 92110 Clichy",agence-plurielles.fr,01 41 34 01 02,True
Leroy Merlin Bonneuil-sur-Marne - Créteil,"1 Av. du Bicentenaire 1789-1989, 94380 Bonneuil-sur-Marne",leroymerlin.fr,01 49 56 23 23,False
SODIMPEX,"1 Av. des Arpents, 95520 Osny",NA,01 34 42 75 94,False
Crédit Agricole Technologies et Services,"12 Rue Villiot, 75012 Paris",NA,NA,True
Anstel centre de contacts omnicanal 24/7,"19 Rue Lambrechts, 92400 Courbevoie",anstel.fr,01 47 89 70 70,True
Groupe Transdev,"3 All. de Grenelle, 92130 Issy-les-Moulineaux",transdev.com,01 74 34 20 00,True
Animeo,"11 bis Rue Rabelais, 93100 Montreuil",animeo.fr,01 48 70 49 00,True
NA,NA,NA,NA,NA
Berexia Conseil,"9 Av. Marceau, 75116 Paris",berexia.com,01 79 73 20 10,True
Kiko Milano,"Gare Saint Lazare, Galerie St. Lazare, 75008 Paris",kiko-stores.kikocosmetics.com,01 42 93 57 98,False
Havas Events,"29-30 Quai de Dion Bouton, 92800 Puteaux",havasevents.com,01 58 47 80 00,True
Infinite Square,"33 Rue du Faubourg Saint-Antoine, 75011 Paris",infinitesquare.com,09 66 81 88 17,True
Tour d'Asnières,"4 Av. Laurent Cély, 92600 Asnières-sur-Seine",neximconseil.fr,01 40 80 88 90,False
Haute Protection,"11 Rue Jean Jaurès, 95400 Arnouville",NA,01 39 85 16 88,True
Softwareone France,"120 Rue Jean Jaurès, 92300 Levallois-Perret",NA,01 41 06 68 00,True
Yélé Consulting,"5 Esp. Charles de Gaulle, 92000 Nanterre",yele.fr,01 47 75 07 80,True
Premium Energy,"155 Av. Jean Jaurès, 93300 Aubervilliers",premiumenergyfrance.fr,0 805 69 67 22,True
KellyDeli,"29 Rue Joubert, 75009 Paris",kellydeli.com,09 72 30 98 88,True
GROUPE ADAMING,"Tour Eqho, Av. Gambetta, 92400 Courbevoie",adaming.fr,01 45 38 30 51,False
NA,NA,NA,NA,NA
Altidom,"9 Rue Chaptal, 75009 Paris",altidom.com,01 30 15 09 00,True
JBTP,"208 Rue Robert Schuman, 77350 Le Mée-sur-Seine",jbtp-travauxpublic.fr,01 64 10 04 91,False
Synerciel - Rénovation de l'Habitat,"102 Terr. Boieldieu, 92800 Puteaux",synerciel.fr,0 805 85 04 50,True
Keyrus Paris,"155 Rue Anatole France, 92300 Levallois-Perret",keyrus.com,01 41 34 10 00,True
"Agiscom | Bornes IRVE, l'électricité et les télécoms | Quincy-Voisins 77","2 Rue de Magny Saint-Loup, 77860 Quincy-Voisins",agiscomgroupe.fr,01 81 17 20 00,True
NA,NA,NA,NA,NA
Yvelines Rénovation - Entreprise de rénovation tous corps d’état,"1 Av. Ivan Petrovitch Pavlov, 78190 Trappes",NA,06 62 36 84 96,False
Centre Services Paris 12,"36 Cr de Vincennes, 75012 Paris",nation.centreservices.fr,01 83 79 01 73,True
We Are Social,"45-47 Rue des Vinaigriers, 75010 Paris",wearesocial.fr,NA,True
NA,NA,NA,NA,NA
GIFFARD,"1 Rue du Kéfir, 94310 Orly",giffard.fr,01 77 01 24 24,True
Coudys,"61 Av. de l'Ensoleillée, 77860 Couilly-Pont-aux-Dames",NA,01 64 63 88 88,True
Pandatech - Garage Automobile,"42 Av. Berlioz, 93230 Romainville",NA,06 14 97 31 14,True
Synetis,"19 Rue du Général Foy, 75008 Paris",synetis.com,01 47 64 48 66,True
Le Repertoire de Gaspard,"9-11 Av. Franklin Delano Roosevelt, 75008 Paris",lerepertoiredegaspard.com,01 83 87 20 55,False
DDM - DEMOLITION DESAMIANTAGE MACONNERIE,"Zone d'activités, Rue Jean-Baptiste Colbert, 77350 Le Mée-sur-Seine",ddm-77.fr,01 64 81 34 74,True
weezYou Services - Kids'Home 92 Levallois-Perret,"41 Rue Marius Aufan, 92300 Levallois-Perret",weezyou.fr,01 83 81 00 09,True
"Sponsorisé
Michael Kors","279 Rue Saint-Honoré, 75008 Paris",locations.michaelkors.fr,01 70 36 44 40,False
VDM,"135 Rue Jean Jacques Rousseau, 92130 Issy-les-Moulineaux",vdm.fr,01 41 09 82 82,True
Groupe Alixio,"137 Rue de l'Université, 75007 Paris",alixio.com,01 53 10 79 73,False
Assurances - Ma santé facile Siège de Levallois-Perret,"7 Rue Belgrand, 92300 Levallois-Perret",masantefacile.com,01 46 17 34 27,True
Epsilon Global Transports,"13 Rue de la Source, 95500 Gonesse",NA,NA,True
OSAC,"14 Bd des Frères Voisin Immeuble Zénéo, 92130 Issy-les-Moulineaux",NA,01 41 46 10 50,True
Kinougarde Paris | Garde d'enfants à domicile,"38 Rue Blomet, 75015 Paris",kinougarde.com,01 56 58 58 56,True
Agence Florence Doré,"101 Rue Saint-Dominique, 75007 Paris",florencedore.fr,01 47 53 53 53,True
Leclercq Associés,"39 Rue du Repos, 75020 Paris",leclercqassocies.fr,01 44 61 82 82,True
Alpha Financial Markets Consulting,"6 Sq. de l'Opéra-Louis Jouvet, 75009 Paris",alphafmc.com,01 40 17 01 12,True
THOM Group,"55 Rue d'Amsterdam, 75008 Paris",thomeurope.com,01 71 70 36 36,True
Nursing Pro,"100 Av. Kléber, 75116 Paris",nursingpro.fr,01 74 63 75 31,True
Actemium,"27 Rue Charles Edouard Jeanneret, 78300 Poissy",actemium.fr,01 39 22 37 40,True
Airbus Defence and Space,"ZA Clef de Saint Pierre, 1 Bd Jean Moulin, 78990 Élancourt",airbusdefenceandspace.com,01 61 38 50 00,True
Airbus Defence and Space,"ZA Clef de Saint Pierre, 1 Bd Jean Moulin, 78990 Élancourt",airbusdefenceandspace.com,01 61 38 50 00,True
Alpol Sécurité,"12 Rue du Séminaire, 94550 Chevilly-Larue",NA,09 50 88 24 72,True
STD Diam,"21 Rue de la Fosse aux Loups, 95100 Argenteuil",NA,01 34 11 34 71,False
NA,NA,NA,NA,NA
Océane Consulting,"8 Rue de Choiseul, 75002 Paris",oceaneconsulting.com,01 80 48 38 00,True
Veolia Eau d'Île-de-France,"28 Bd de Pesaro, 92000 Nanterre",vedif.eau.veolia.fr,09 69 36 99 00,True
Centre Tesla - Paris - Chambourcy,"103 Rte de Mantes, 78240 Chambourcy",tesla.com,01 85 64 01 23,True
Bee Engineering Paris,"93 Rue Nationale, 92100 Boulogne-Billancourt",bee-eng.com,01 41 31 75 55,True
"Sponsorisé
INSTITUT NATIONAL DE SÛRETÉ ET DE SÉCURITÉ INCENDIE","9 Rue Pierre et Marie Curie, 94200 Ivry-sur-Seine",inssiformation.fr,01 77 85 56 51,False
IZIPIZI - Siège Social / Headquarters,"19 Rue de Calais, 75009 Paris",izipizi.com,01 58 16 27 92,True
"Prince de Galles, a Luxury Collection Hotel, Paris","33 Av. George V, 75008 Paris",marriott.com,01 53 23 77 77,True
Médiation Conseils,"33 Rue Boucry, 75018 Paris",NA,01 40 38 96 70,True
FUNECAP GROUPE,"17 Rue de l'Arrivée, 75015 Paris",funecap.com,01 44 95 97 90,True
NA,NA,NA,NA,NA
Thinkmarket,"27 Rue Blanche, 75009 Paris",thinkmarket.fr,01 48 03 55 72,True
Paris La Défense Arena,"99 Jard. de l'Arche, 92000 Nanterre",parisladefense-arena.com,NA,True
FORMIND,"43 Rue Camille Desmoulins, 92130 Issy-les-Moulineaux",formind.fr,NA,True
Nosa Services,"20 Rue Michelet, 92100 Boulogne-Billancourt",NA,01 46 03 39 96,False
VEDECOM - mobiLAB,"23 bis All. des Marronniers, 78000 Versailles",vedecom.fr,01 30 97 01 80,True
SDEL Transport Grands Projets,"145 Rue des Caboeufs, 92230 Gennevilliers",vinci-energies.com,01 85 01 11 60,False
Ostrum Asset Management,"43 Av. Pierre Mendès-France, 75013 Paris",ostrum.com,01 58 19 09 80,True
La Poste Mobile,"855 Av. Roger Salengro, 92370 Chaville",lapostemobile.fr,01 47 09 47 09,True
EHPAD Les Jardins d'Iroise Bellefontaine,"9 Rue des Sablons, 95270 Bellefontaine",lesjardinsiroise.fr,01 34 71 01 57,True
Regicom,"36 Rue Raspail, 92300 Levallois-Perret",regicom.fr,0 800 10 02 85,True
Allianz Assurance SURESNES - Boughazi Brahim,"20 Bis Rue Carnot, 92150 Suresnes",agence.allianz.fr,01 45 06 33 43,False
BMW Charles Pozzi,"12 Pl. du Général Kœnig, 75017 Paris",horizon.fr,01 47 45 47 47,True
NA,NA,NA,NA,NA
Logista France DRD Lognes,"33 Rue de la Maison Rouge, 77185 Lognes",logistafrance.fr,01 60 37 22 00,False
Outscale,"1, rue Royale, 319 Bureaux de la Colline, 92210 Saint-Cloud",outscale.com,0 826 20 63 07,True
NA,NA,NA,NA,NA
Maison de Retraite La Colombière,"9 Rte de Brie, 91800 Brunoy",ehpad-brunoy.fr,01 69 39 60 00,True
NOVARTIS Cell For Cure,"11 Av. des Tropiques, 91940 Les Ulis",NA,01 82 72 06 40,True
Résidence du Grand Clos,"3 Rue Gabriel Péri, 95130 Le Plessis-Bouchard",ehpad-plessis-bouchard.fr,01 30 72 72 72,True
C&C Notaires | Immobilier institutionnel - Patrimoine et Entreprise,"72 Av. de Wagram, 75017 Paris",cc-notaires.com,01 44 01 16 90,True
Byron Group,"127 Av. Charles de Gaulle, 92200 Neuilly-sur-Seine",byrongroup.com,01 46 37 99 99,True
SQUAD,"49 Rue du Faubourg Poissonnière, 75009 Paris",squad.fr,09 51 69 99 96,True
"APEF Paris Alésia - Aide à domicile, Ménage et Garde d'enfants","1 Bis Rue Friant, 75014 Paris",apef.fr,01 45 41 20 20,True
Sarl Advance Protect,"17 Rue du Chemin de Fer, 93500 Pantin",advanceprotect.fr,01 83 74 08 61,True
Balibaris - Paris Bon Marché,"Le Bon Marché Rive Gauche, 24 Rue de Sèvres, 75006 Paris",balibaris.com,01 43 22 92 58,True
Résidence le Voltaire,"35 Rue Voltaire, 92800 Puteaux",ehpad-puteaux.fr,01 41 11 47 00,True
